featurecla,scalerank,min_zoom,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,long,lat
Land,"0",0.0,"247","0","0","247",308.61047878522311,226.87146747708192,100.098,13.407
Land,"0",0.0,"248","0","0","248",309.71312101373218,192.20130532012581,100.019,12.307
Land,"0",0.0,"249","0","0","249",311.27030608437570,200.24575167215329,99.479,10.846
Land,"0",0.0,"250","0","0","250",312.21168163426779,187.38996136450729,99.154,9.963
Land,"0",0.0,"251","0","0","251",312.93869795432977,133.66668437194841,99.222,9.239
Land,"0",0.0,"252","0","0","252",313.59088410060434,124.39415338589106,99.874,9.208
Land,"0",0.0,"253","0","0","253",314.58964662982783,162.15311061575969,100.280,8.295
Land,"0",0.0,"254","0","0","254",315.47367610779463,152.01594502917706,100.459,7.430
Land,"0",0.0,"255","0","0","255",316.27334005598163,118.30221461157896,101.017,6.857
Land,"0",0.0,"256","0","0","256",316.89020859927797,117.95009134195004,101.623,6.741
Land,"0",0.0,"257","0","0","257",317.62364223680157,123.57343010184017,102.141,6.222
Land,"0",0.0,"258","0","0","258",317.87185897287333,123.87045217607438,102.371,6.128
Land,"0",0.0,"259","0","0","259",318.71639174636891,141.78109665174398,102.962,5.524
Land,"0",0.0,"260","0","0","260",319.50638325103540,161.52300610245152,103.381,4.855
Land,"0",0.0,"261","0","0","261",320.18222895642276,184.15686999141465,103.439,4.182
Land,"0",0.0,"262","0","0","262",320.64957269669151,178.68481925188894,103.332,3.727
Land,"0",0.0,"263","0","0","263",321.00691727402284,168.57452918656389,103.430,3.383
Land,"0",0.0,"264","0","0","264",321.60319930134489,150.50556074560401,103.503,2.791
Land,"0",0.0,"265","0","0","265",322.05037555105201,142.03311369799792,103.855,2.516
Land,"0",0.0,"266","0","0","266",323.01809640897034,169.62299088505128,104.248,1.631
Land,"0",0.0,"267","0","0","267",323.35682791669421,223.92194493241951,104.229,1.293
Land,"0",0.0,"268","0","0","268",324.06913197880118,286.34249678568557,103.520,1.226
Land,"0",0.0,"269","0","0","269",325.27065018148693,305.96275485455817,102.574,1.967
Land,"0",0.0,"270","0","0","270",326.69534294545190,325.46284206132037,101.391,2.761
Land,"0",0.0,"271","0","0","271",327.21800707411080,333.10931430187259,101.274,3.270
Land,"0",0.0,"272","0","0","272",328.10205570444907,334.84715101506748,100.695,3.939
Land,"0",0.0,"273","0","0","273",328.94166051839056,338.52348723345705,100.557,4.767
Land,"0",0.0,"274","0","0","274",329.59544479904741,347.53156657545600,100.197,5.313
Land,"0",0.0,"275","0","0","275",330.33185055460967,350.53865094895843,100.306,6.041
Land,"0",0.0,"276","0","0","276",330.80950503480892,323.34327137895497,100.086,6.464
Land,"0",0.0,"277","0","0","277",331.36043699207784,327.55899071121951,99.691,6.848
Land,"0",0.0,"278","0","0","278",331.88429633721154,328.84244182479830,99.520,7.344
Land,"0",0.0,"279","0","0","279",332.65964548227481,315.56324262768300,98.988,7.908
Land,"0",0.0,"280","0","0","280",333.33752874603414,254.99992020690564,98.504,8.382
Land,"0",0.0,"281","0","0","281",333.94785669052345,268.37989611982238,98.340,7.794
Land,"0",0.0,"282","0","0","282",334.53493132283177,355.54168430103192,98.150,8.350
Land,"0",0.0,"283","0","0","283",335.16819547075204,13.49137512959949,98.259,8.974
Land,"0",0.0,"284","0","0","284",336.17154122124981,4.83224044523411,98.554,9.933
Land,"0",0.0,"285","0","0","285",336.91994406573463,7.23359194388149,98.457,10.675
Land,"0",0.0,"286","0","0","286",337.74525957984554,356.12622165125606,98.765,11.441
Land,"0",0.0,"287","0","0","287",338.42590829855169,347.33509272834777,98.428,12.033
Land,"0",0.0,"288","0","0","288",339.51836318626363,343.09267209713801,98.510,13.122
Land,"0",0.0,"289","0","0","289",340.17651994747541,333.33702314443218,98.104,13.641
Land,"0",0.0,"290","0","0","290",341.41690081171583,348.31389615236867,97.778,14.837
Land,"0",0.0,"291","0","0","291",342.69317158763829,342.14426316083205,97.597,16.101
Land,"0",0.0,"292","0","0","292",343.62729582288398,282.57369918344727,97.165,16.929
Land,"0",0.0,"293","0","0","293",344.45516088334432,235.31469085160600,96.506,16.427
Land,"0",0.0,"294","0","0","294",345.79679348448121,258.46378927050847,95.369,15.714
Land,"0",0.0,"295","0","0","295",346.36467109237162,284.87888119950151,94.808,15.804
Land,"0",0.0,"296","0","0","296",347.02715267832917,333.13819506947874,94.189,16.038
Land,"0",0.0,"297","0","0","297",348.31337229760686,1.48926555094960,94.534,17.277
Land,"0",0.0,"298","0","0","298",349.27255224524572,336.61515999577472,94.325,18.214
Land,"0",0.0,"299","0","0","299",350.66675720562409,352.26031988338804,93.541,19.367
Land,"0",0.0,"300","0","0","300",351.04751324210571,330.54304927151662,93.663,19.727
Land,"0",0.0,"301","0","0","301",351.64641159634186,300.66337561364628,93.078,19.855
Land,"0",0.0,"302","0","0","302",352.72761869902729,325.12713650918147,92.369,20.671
Land,"0",0.0,"303","0","0","303",353.32215641655819,342.41945774020581,92.083,21.192
Land,"0",0.0,"304","0","0","304",353.83479710331625,345.98149559147322,92.025,21.702
Land,"0",0.0,"305","0","0","305",354.35230848840376,331.37203691167923,91.835,22.183
Land,"0",0.0,"306","0","0","306",355.06886088225031,298.41194765405044,91.417,22.765
Land,"0",0.0,"307","0","0","307",355.99075127830463,220.02019121924181,90.496,22.805
Land,"0",0.0,"308","0","0","308",356.41290810530899,188.50275228076805,90.587,22.393
Land,"0",0.0,"309","0","0","309",357.05189506424227,252.46203600180897,90.273,21.836
Land,"0",0.0,"310","0","0","310",357.52310584005954,257.04366655571062,89.847,22.039
Land,"0",0.0,"311","0","0","311",357.75605111766652,254.85113391702507,89.702,21.857
Land,"0",0.0,"312","0","0","312",358.05957521858943,287.05086363597900,89.419,21.966
Land,"0",0.0,"313","0","0","313",358.45655621734926,242.21713409194535,89.032,22.056
Land,"0",0.0,"314","0","0","314",358.84868549348994,236.24048407840408,88.889,21.691
Land,"0",0.0,"315","0","0","315",359.52922270411722,265.74737779468990,88.208,21.703
Land,"0",0.0,"316","0","0","316",360.77940572019219,218.03463012019927,86.976,21.495
Land,"0",0.0,"317","0","0","317",361.53378784678415,198.84748407416359,87.033,20.743
Land,"0",0.0,"318","0","0","318",362.33059304318169,233.49656276301201,86.499,20.152
