featurecla,scalerank,min_zoom,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle,long,lat
Land,"0",0.0,"311","0","0","311",252.77086332149997,90.52317930069221,-81.714,9.032
Land,"0",0.0,"312","0","0","312",253.13962248656003,106.72438383591316,-81.439,8.786
Land,"0",0.0,"313","0","0","313",253.63677610836447,70.47599622030438,-80.947,8.859
Land,"0",0.0,"314","0","0","314",254.13151469100583,65.46942240394392,-80.522,9.111
Land,"0",0.0,"315","0","0","315",254.77140160163867,60.20759163729510,-79.915,9.313
Land,"0",0.0,"316","0","0","316",255.22516285176255,72.42793112089726,-79.573,9.612
Land,"0",0.0,"317","0","0","317",255.78040663245324,148.41959004858509,-79.021,9.553
Land,"0",0.0,"318","0","0","318",255.88543288532952,147.13861009461843,-79.058,9.455
Land,"0",0.0,"319","0","0","319",256.44397852605721,102.36758391641834,-78.501,9.420
Land,"0",0.0,"320","0","0","320",256.92135477698309,121.94002691295788,-78.056,9.248
Land,"0",0.0,"321","0","0","321",257.36522049497449,129.48305239295982,-77.729,8.947
Land,"0",0.0,"322","0","0","322",257.83207655388424,109.91428175837288,-77.353,8.670
Land,"0",0.0,"323","0","0","323",258.34971681153496,70.29019160321693,-76.837,8.639
Land,"0",0.0,"324","0","0","324",259.37465583860399,61.28468214953564,-76.086,9.337
Land,"0",0.0,"325","0","0","325",259.79986142385280,38.61676791181685,-75.675,9.443
Land,"0",0.0,"326","0","0","326",260.13082153498647,7.01231825652652,-75.665,9.774
Land,"0",0.0,"327","0","0","327",260.99565049481009,31.66158288740754,-75.480,10.619
Land,"0",0.0,"328","0","0","328",261.73336944058190,69.64799531469568,-74.907,11.083
Land,"0",0.0,"329","0","0","329",262.36390424957096,54.57513526701482,-74.277,11.102
Land,"0",0.0,"330","0","0","330",262.58691738967400,58.47848395934034,-74.197,11.310
Land,"0",0.0,"331","0","0","331",263.37387809339532,76.69474897316211,-73.415,11.227
Land,"0",0.0,"332","0","0","332",264.30885768073006,58.72889161585228,-72.628,11.732
Land,"0",0.0,"333","0","0","333",264.75803769329696,52.64916192463564,-72.238,11.956
Land,"0",0.0,"334","0","0","334",265.44093491982107,72.47568030529588,-71.754,12.437
Land,"0",0.0,"335","0","0","335",265.80049381788609,117.43472959514328,-71.400,12.376
Land,"0",0.0,"336","0","0","336",266.17200134228290,172.51840653278816,-71.137,12.113
Land,"0",0.0,"337","0","0","337",266.56077874930327,198.41089111580911,-71.332,11.776
Land,"0",0.0,"338","0","0","338",266.79868377481927,222.79829863784931,-71.360,11.540
Land,"0",0.0,"339","0","0","339",267.39723087806652,201.51640921613205,-71.947,11.423
Land,"0",0.0,"340","0","0","340",267.95612180863174,162.81239452151539,-71.621,10.969
Land,"0",0.0,"341","0","0","341",268.47927449886953,199.27753665492537,-71.633,10.446
Land,"0",0.0,"342","0","0","342",269.20854821499984,185.85759042782567,-72.074,9.866
Land,"0",0.0,"343","0","0","343",270.08759517791788,117.96057853223196,-71.696,9.072
Land,"0",0.0,"344","0","0","344",270.52349931188354,49.34353931556332,-71.265,9.137
Land,"0",0.0,"345","0","0","345",271.28037306070286,347.93335002514505,-71.040,9.860
Land,"0",0.0,"346","0","0","346",271.74935290741348,337.39493248295548,-71.350,10.212
Land,"0",0.0,"347","0","0","347",272.50823559114457,34.05714177225485,-71.401,10.969
Land,"0",0.0,"348","0","0","348",273.81822150599999,27.77186626272715,-70.155,11.375
Land,"0",0.0,"349","0","0","349",274.30961181907043,15.82387956611083,-70.294,11.847
Land,"0",0.0,"350","0","0","350",274.78121619385297,100.48670898633470,-69.943,12.162
Land,"0",0.0,"351","0","0","351",275.57014728594675,122.13376616812872,-69.584,11.460
Land,"0",0.0,"352","0","0","352",276.27162913487251,110.98655590676201,-68.883,11.443
Land,"0",0.0,"353","0","0","353",277.12794464648533,151.94770069605818,-68.233,10.886
Land,"0",0.0,"354","0","0","354",277.46124965461223,131.90465479216903,-68.194,10.555
Land,"0",0.0,"355","0","0","355",278.35918085345594,87.53291041366901,-67.296,10.546
Land,"0",0.0,"356","0","0","356",279.43253380550988,106.26531047325039,-66.228,10.649
Land,"0",0.0,"357","0","0","357",280.15939065693891,113.60483998291087,-65.655,10.201
Land,"0",0.0,"358","0","0","358",280.93415410393499,80.03404353771748,-64.890,10.077
Land,"0",0.0,"359","0","0","359",281.57626785654389,31.73983297844636,-64.329,10.390
Land,"0",0.0,"360","0","0","360",281.82829645097559,44.90568928654645,-64.318,10.641
Land,"0",0.0,"361","0","0","361",283.06846893922852,88.27375569511086,-63.079,10.702
Land,"0",0.0,"362","0","0","362",284.26691470452249,170.07510037979591,-61.881,10.716
Land,"0",0.0,"363","0","0","363",285.16601283513415,197.46106196067913,-62.730,10.420
Land,"0",0.0,"364","0","0","364",285.74865310039229,119.73734110768618,-62.388,9.948
Land,"0",0.0,"365","0","0","365",286.55198483334510,109.17098897373562,-61.589,9.873
Land,"0",0.0,"366","0","0","366",287.45571219161968,145.86117830437294,-60.831,9.381
Land,"0",0.0,"367","0","0","367",288.27236447305512,128.13498729679449,-60.671,8.580
Land,"0",0.0,"368","0","0","368",288.79397173255001,104.27921515925269,-60.150,8.603
Land,"0",0.0,"369","0","0","369",289.25123191301327,120.14740887718430,-59.758,8.367
Land,"0",0.0,"370","0","0","370",290.00384078093867,127.86781977071362,-59.102,7.999
Land,"0",0.0,"371","0","0","371",290.90243918870431,156.68295430603609,-58.483,7.348
Land,"0",0.0,"372","0","0","372",291.41803240580572,135.25015312888110,-58.455,6.833
Land,"0",0.0,"373","0","0","373",291.79555361616599,112.96092344769887,-58.078,6.809
Land,"0",0.0,"374","0","0","374",292.52024946190335,131.86010403792471,-57.542,6.321
Land,"0",0.0,"375","0","0","375",293.04664733948209,115.44969805462232,-57.147,5.973
Land,"0",0.0,"376","0","0","376",294.26137775334200,65.14770755132402,-55.949,5.773
Land,"0",0.0,"377","0","0","377",294.47122981066792,57.85332524272528,-55.842,5.953
Land,"0",0.0,"378","0","0","378",295.28304096810149,94.46673263252335,-55.033,6.025
Land,"0",0.0,"379","0","0","379",296.39132692850308,105.99551401735550,-53.958,5.757
Land,"0",0.0,"380","0","0","380",296.74831166475587,107.88314694388517,-53.618,5.646
Land,"0",0.0,"381","0","0","381",297.52171036176082,118.18564245885263,-52.882,5.410
Land,"0",0.0,"382","0","0","382",298.87571720778698,143.27775940990855,-51.823,4.566
Land,"0",0.0,"383","0","0","383",299.31750577891228,120.05575965388810,-51.658,4.156
Land,"0",0.0,"384","0","0","384",299.66145528278804,119.00718680154176,-51.317,4.203
Land,"0",0.0,"385","0","0","385",300.26724391832460,159.05875700338692,-51.070,3.651
Land,"0",0.0,"386","0","0","386",302.10400913873252,134.68172554550605,-50.509,1.901
Land,"0",0.0,"387","0","0","387",302.66366808432946,142.45559589400310,-49.974,1.737
Land,"0",0.0,"388","0","0","388",303.35437828933431,200.09231793376341,-49.947,1.046
Land,"0",0.0,"389","0","0","389",304.46951434636662,178.25801358575927,-50.699,0.223
Land,"0",0.0,"390","0","0","390",304.90270545025976,114.58745420864697,-50.388,-0.078
Land,"0",0.0,"391","0","0","391",306.67736784854964,136.50794832178053,-48.620,-0.235
Land,"0",0.0,"392","0","0","392",307.68039705125250,113.55682259651834,-48.584,-1.238
Land,"0",0.0,"393","0","0","393",308.68411854788883,77.55706560061493,-47.825,-0.582
Land,"0",0.0,"394","0","0","394",309.99273279460920,108.06413578969391,-46.567,-0.941
Land,"0",0.0,"395","0","0","395",311.76234500612759,125.19834054371564,-44.906,-1.552
Land,"0",0.0,"396","0","0","396",312.52499438946182,168.35496383627589,-44.418,-2.138
Land,"0",0.0,"397","0","0","397",313.10236525324422,135.82994741320681,-44.582,-2.691
Land,"0",0.0,"398","0","0","398",314.30540706086191,90.18065424155040,-43.419,-2.383
Land,"0",0.0,"399","0","0","399",316.32209530656866,96.85401908036174,-41.473,-2.912
Land,"0",0.0,"400","0","0","400",317.81662284261824,103.87384612580786,-39.979,-2.873
Land,"0",0.0,"401","0","0","401",319.51080970354587,125.25051255413590,-38.500,-3.701
Land,"0",0.0,"402","0","0","402",321.20964935421671,120.89331977863237,-37.223,-4.821
Land,"0",0.0,"403","0","0","403",322.03220925854043,101.60680024179428,-36.453,-5.109
Land,"0",0.0,"404","0","0","404",322.88825152977654,111.86181177322491,-35.598,-5.149
Land,"0",0.0,"405","0","0","405",323.36867301629917,148.05646232690785,-35.235,-5.465
Land,"0",0.0,"406","0","0","406",324.68644983602400,164.86457338284262,-34.896,-6.738
Land,"0",0.0,"407","0","0","407",325.31379547864299,179.09868488578365,-34.730,-7.343
Land,"0",0.0,"408","0","0","408",327.01427258211197,205.73391361343317,-35.128,-8.996
Land,"0",0.0,"409","0","0","409",327.84196428919040,221.64871277725177,-35.637,-9.649
Land,"0",0.0,"410","0","0","410",329.82263009386395,217.38765365656087,-37.047,-11.041
Land,"0",0.0,"411","0","0","411",331.12027875257121,214.94987219586841,-37.684,-12.171
Land,"0",0.0,"412","0","0","412",332.26024465484255,243.00771010013449,-38.424,-13.038
Land,"0",0.0,"413","0","0","413",332.51101119495036,233.15347635835877,-38.674,-13.058
Land,"0",0.0,"414","0","0","414",333.29795934224887,189.31102361238456,-38.953,-13.793
Land,"0",0.0,"415","0","0","415",335.17289509727527,184.04128335734751,-38.882,-15.667
Land,"0",0.0,"416","0","0","416",336.73926802301929,189.70218874443535,-39.161,-17.208
Land,"0",0.0,"417","0","0","417",337.40707822397292,203.93428949276415,-39.267,-17.868
Land,"0",0.0,"418","0","0","418",337.91269861949093,203.13372683129248,-39.583,-18.262
Land,"0",0.0,"419","0","0","419",339.26131903623957,202.69620162770019,-39.761,-19.599
Land,"0",0.0,"420","0","0","420",340.91419153884726,203.59178375310441,-40.775,-20.904
Land,"0",0.0,"421","0","0","421",341.96092277502743,215.59222007388641,-40.945,-21.937
Land,"0",0.0,"422","0","0","422",342.87898956968587,221.58842041391327,-41.754,-22.371
Land,"0",0.0,"423","0","0","423",343.52259727003258,235.73190911020345,-41.988,-22.970
Land,"0",0.0,"424","0","0","424",344.60902565898937,263.19915540281517,-43.075,-22.968
Land,"0",0.0,"425","0","0","425",346.22840084097152,246.99819186645192,-44.648,-23.352
Land,"0",0.0,"426","0","0","426",347.06139872759690,246.55130366427676,-45.352,-23.797
Land,"0",0.0,"427","0","0","427",348.21887678974116,245.64958277038312,-46.472,-24.089
Land,"0",0.0,"428","0","0","428",349.63978722054628,228.20007919024084,-47.649,-24.885
Land,"0",0.0,"429","0","0","429",350.94372967818316,205.75342319481197,-48.495,-25.877
Land,"0",0.0,"430","0","0","430",351.70447900535260,177.13215009130380,-48.641,-26.624
Land,"0",0.0,"431","0","0","431",352.28116865126862,176.85776700321495,-48.475,-27.176
Land,"0",0.0,"432","0","0","432",353.30849263499982,197.70921555760413,-48.661,-28.186
Land,"0",0.0,"433","0","0","433",353.84665366002639,218.35821804720567,-48.888,-28.674
Land,"0",0.0,"434","0","0","434",354.73623310368515,222.00387824926619,-49.587,-29.224
Land,"0",0.0,"435","0","0","435",356.81672807780888,220.08644863170028,-50.697,-30.984
Land,"0",0.0,"436","0","0","436",358.00100018370716,231.71242692353508,-51.576,-31.778
Land,"0",0.0,"437","0","0","437",358.82619576933041,220.54695183605193,-52.256,-32.245
Land,"0",0.0,"438","0","0","438",359.88113196710071,217.38714286477955,-52.712,-33.197
Land,"0",0.0,"439","0","0","439",360.75545484540203,221.85856669897001,-53.374,-33.768
Land,"0",0.0,"440","0","0","440",361.51854196490058,229.17544009970663,-53.806,-34.397
Land,"0",0.0,"441","0","0","441",362.77728349223821,264.47429918865993,-54.936,-34.953
Land,"0",0.0,"442","0","0","442",363.54208748827995,271.97764252684681,-55.674,-34.753
Land,"0",0.0,"443","0","0","443",364.09378491723209,276.85688022638794,-56.215,-34.860
Land,"0",0.0,"444","0","0","444",365.11310631718931,281.10192077163975,-57.140,-34.430
Land,"0",0.0,"445","0","0","445",365.79196358332638,289.76423219336277,-57.818,-34.463
Land,"0",0.0,"446","0","0","446",366.61474393620983,249.85043245874155,-58.427,-33.909
Land,"0",0.0,"447","0","0","447",367.14124230039454,155.73523196688348,-58.495,-34.432
Land,"0",0.0,"448","0","0","448",368.67278488137487,157.60306655258722,-57.226,-35.288
Land,"0",0.0,"449","0","0","449",369.37556751901366,158.04483516559321,-57.362,-35.977
Land,"0",0.0,"450","0","0","450",370.13727847574290,155.40797169336824,-56.737,-36.413
Land,"0",0.0,"451","0","0","451",370.62830835618411,201.38606621798729,-56.788,-36.901
Land,"0",0.0,"452","0","0","452",372.23076214247254,233.47887664883885,-57.749,-38.184
Land,"0",0.0,"453","0","0","453",373.80750380520152,257.09408642372398,-59.232,-38.720
Land,"0",0.0,"454","0","0","454",375.82389561402277,269.65601861794084,-61.237,-38.928
Land,"0",0.0,"455","0","0","455",376.92695221352915,217.91633495382587,-62.336,-38.828
Land,"0",0.0,"456","0","0","456",377.55924757837016,177.94487920296555,-62.126,-39.424
Land,"0",0.0,"457","0","0","457",378.33527067590097,177.59913115662758,-62.331,-40.173
Land,"0",0.0,"458","0","0","458",378.87223844801190,199.75459574757855,-62.146,-40.677
Land,"0",0.0,"459","0","0","459",379.56759370398890,250.96484771507025,-62.746,-41.029
Land,"0",0.0,"460","0","0","460",380.60157985403930,276.53342989647564,-63.771,-41.167
Land,"0",0.0,"461","0","0","461",381.62984584280093,263.30100450425300,-64.732,-40.803
Land,"0",0.0,"462","0","0","462",382.09606036981006,203.93639440133683,-65.118,-41.064
Land,"0",0.0,"463","0","0","463",383.09950435798510,143.02202011710719,-64.979,-42.058
Land,"0",0.0,"464","0","0","464",383.83874182179358,87.04562249796858,-64.303,-42.359
Land,"0",0.0,"465","0","0","465",384.47053221712406,105.11231535572227,-63.756,-42.044
Land,"0",0.0,"466","0","0","466",385.06931248716154,200.76791573166167,-63.458,-42.563
Land,"0",0.0,"467","0","0","467",386.04098876443118,241.81031833863861,-64.379,-42.873
Land,"0",0.0,"468","0","0","468",387.05663649280336,210.27998070244280,-65.182,-43.495
Land,"0",0.0,"469","0","0","469",388.07329751300546,196.06477720639387,-65.329,-44.501
Land,"0",0.0,"470","0","0","470",388.65867272704162,236.82361889546269,-65.565,-45.037
Land,"0",0.0,"471","0","0","471",389.60337904753311,253.33341777642332,-66.510,-45.040
Land,"0",0.0,"472","0","0","472",390.53984768743186,218.88038991476773,-67.294,-45.552
Land,"0",0.0,"473","0","0","473",391.34260046279837,163.79467516180620,-67.581,-46.302
Land,"0",0.0,"474","0","0","474",392.56873129757997,114.30435941623948,-66.597,-47.034
Land,"0",0.0,"475","0","0","475",393.54587639128579,151.46336008225288,-65.641,-47.236
Land,"0",0.0,"476","0","0","476",394.50682069103709,222.72852417874665,-65.985,-48.133
Land,"0",0.0,"477","0","0","477",395.81567586687282,226.73762926923487,-67.166,-48.697
Land,"0",0.0,"478","0","0","478",397.15612680578658,227.81113054686355,-67.816,-49.870
Land,"0",0.0,"479","0","0","479",398.15035484271755,233.90525895483441,-68.729,-50.264
Land,"0",0.0,"480","0","0","480",398.77260632994881,191.95767097836136,-69.138,-50.732
Land,"0",0.0,"481","0","0","481",399.86030616397562,146.87182016128202,-68.815,-51.771
Land,"0",0.0,"482","0","0","482",400.74230464624935,203.93224918996924,-68.150,-52.350
Land,"0",0.0,"483","0","0","483",401.16677888752031,273.66471325285619,-68.571,-52.299
Land,"0",0.0,"484","0","0","484",402.05664209879450,256.70603444823905,-69.461,-52.292
Land,"0",0.0,"485","0","0","485",402.59725556444920,245.55528824558709,-69.943,-52.538
Land,"0",0.0,"486","0","0","486",403.56928864334986,218.98678679249423,-70.845,-52.899
Land,"0",0.0,"487","0","0","487",404.51711704430966,228.32856541644037,-71.006,-53.833
Land,"0",0.0,"488","0","0","488",404.94127458630800,276.46863682786284,-71.430,-53.856
Land,"0",0.0,"489","0","0","489",406.11527263076090,293.69056719231799,-72.558,-53.531
Land,"0",0.0,"490","0","0","490",407.45517156483680,298.00797963473576,-73.703,-52.835
Land,"0",0.0,"491","0","0","491",408.82461002625473,314.19695328195752,-74.947,-52.263
Land,"0",0.0,"492","0","0","492",409.53124929702534,359.75006625534809,-75.260,-51.629
Land,"0",0.0,"493","0","0","493",410.18206339312110,354.35532943667050,-74.977,-51.043
Land,"0",0.0,"494","0","0","494",411.01598138125945,339.29676538256064,-75.480,-50.378
Land,"0",0.0,"495","0","0","495",412.72539250002853,9.77509706793306,-75.608,-48.674
Land,"0",0.0,"496","0","0","496",413.77701883362062,38.83140725466356,-75.183,-47.712
Land,"0",0.0,"497","0","0","497",415.08560661816074,347.34216328147585,-74.127,-46.939
Land,"0",0.0,"498","0","0","498",416.63119069553494,344.00986850211405,-75.644,-46.648
Land,"0",0.0,"499","0","0","499",417.93030379878439,29.36277159457746,-74.692,-45.764
Land,"0",0.0,"500","0","0","500",419.62577463868240,59.57481830513128,-74.352,-44.103
Land,"0",0.0,"501","0","0","501",420.79153478835832,60.86299671006312,-73.240,-44.455
Land,"0",0.0,"502","0","0","502",422.92802623185514,332.88126561986530,-72.718,-42.383
Land,"0",0.0,"503","0","0","503",423.64994606079358,242.82691928674689,-73.389,-42.117
Land,"0",0.0,"504","0","0","504",424.93672903808465,238.31817513379957,-73.701,-43.366
Land,"0",0.0,"505","0","0","505",425.58287336901350,327.48546208744619,-74.332,-43.225
Land,"0",0.0,"506","0","0","506",427.04711891464342,11.40312224561977,-74.018,-41.795
Land,"0",0.0,"507","0","0","507",428.93079723296944,22.16625359269689,-73.677,-39.942
Land,"0",0.0,"508","0","0","508",429.75449112549046,8.73523887676880,-73.218,-39.259
Land,"0",0.0,"509","0","0","509",430.77178860273170,349.68546556165177,-73.505,-38.283
Land,"0",0.0,"510","0","0","510",431.90139364343162,40.69775425006034,-73.588,-37.156
Land,"0",0.0,"511","0","0","511",432.32397339407203,53.19408873772400,-73.167,-37.124
Land,"0",0.0,"512","0","0","512",434.05159654714379,22.08912594891807,-72.553,-35.509
Land,"0",0.0,"513","0","0","513",435.79429216705807,19.61455028125629,-71.862,-33.909
Land,"0",0.0,"514","0","0","514",437.34345703116543,3.55929757214260,-71.438,-32.419
Land,"0",0.0,"515","0","0","515",438.85933279727050,5.58525096075886,-71.669,-30.921
Land,"0",0.0,"516","0","0","516",439.73664063649386,7.18097022641942,-71.370,-30.096
Land,"0",0.0,"517","0","0","517",440.97675590612016,10.02232061101982,-71.490,-28.861
Land,"0",0.0,"518","0","0","518",442.33054872746470,15.45404834413449,-70.905,-27.640
Land,"0",0.0,"519","0","0","519",444.27342480840503,7.05225463778679,-70.725,-25.706
Land,"0",0.0,"520","0","0","520",446.37504695474649,8.37519218743589,-70.404,-23.629
Land,"0",0.0,"521","0","0","521",448.63242047851838,2.70158709203046,-70.091,-21.393
Land,"0",0.0,"522","0","0","522",450.27096010344872,354.51746054417646,-70.164,-19.756
Land,"0",0.0,"523","0","0","523",451.69475372568985,325.69528129801665,-70.372,-18.348
Land,"0",0.0,"524","0","0","524",452.85016071179490,323.92632249991124,-71.375,-17.774
Land,"0",0.0,"525","0","0","525",453.26963816116859,322.45908969107239,-71.462,-17.363
Land,"0",0.0,"526","0","0","526",455.49192377806952,299.11878195703480,-73.445,-16.359
Land,"0",0.0,"527","0","0","527",457.59239680210675,305.00220687044367,-75.238,-15.266
Land,"0",0.0,"528","0","0","528",458.57983570424858,320.99920087709455,-76.009,-14.649
Land,"0",0.0,"529","0","0","529",459.50396122493942,1.52068341006142,-76.423,-13.823
Land,"0",0.0,"530","0","0","530",459.83565450026464,358.41457162257899,-76.259,-13.535
Land,"0",0.0,"531","0","0","531",461.39751198386921,329.52104637376834,-77.106,-12.223
Land,"0",0.0,"532","0","0","532",463.48943517994826,333.24820509418004,-78.092,-10.378
Land,"0",0.0,"533","0","0","533",465.69332439707654,326.35647605698153,-79.037,-8.387
Land,"0",0.0,"534","0","0","534",466.30573068276902,327.48522890450624,-79.446,-7.931
Land,"0",0.0,"535","0","0","535",467.10660916675550,323.44951220393665,-79.760,-7.194
Land,"0",0.0,"536","0","0","536",468.12128401674346,304.81771097128319,-80.537,-6.542
Land,"0",0.0,"537","0","0","537",468.94082102186138,347.78240998042622,-81.250,-6.137
Land,"0",0.0,"538","0","0","538",469.49216061204538,4.51079810911930,-80.926,-5.690
Land,"0",0.0,"539","0","0","539",470.56201259189010,358.51472396472400,-81.411,-4.737
Land,"0",0.0,"540","0","0","540",471.32839320055160,37.78652109643270,-81.100,-4.036
Land,"0",0.0,"541","0","0","541",472.34540211016366,43.53486263681256,-80.302,-3.405
Land,"0",0.0,"542","0","0","542",473.26290359706616,4.55708467957657,-79.770,-2.657
Land,"0",0.0,"543","0","0","543",473.75030007328576,276.55145040156674,-79.987,-2.221
Land,"0",0.0,"544","0","0","544",474.35181305449538,262.82152839433093,-80.369,-2.685
Land,"0",0.0,"545","0","0","545",475.09404009830030,350.97375707259249,-80.968,-2.247
Land,"0",0.0,"546","0","0","546",475.44135936113912,12.60881424993328,-80.765,-1.965
Land,"0",0.0,"547","0","0","547",476.36458020327689,28.09267340847792,-80.934,-1.057
Land,"0",0.0,"548","0","0","548",476.74590137552326,41.58915489765353,-80.583,-0.907
Land,"0",0.0,"549","0","0","549",477.39549746822178,23.44636594875915,-80.399,-0.284
Land,"0",0.0,"550","0","0","550",478.14262192502150,10.36687808316077,-80.021,0.360
Land,"0",0.0,"551","0","0","551",478.55656302967714,29.46050133642872,-80.091,0.768
Land,"0",0.0,"552","0","0","552",479.14482224039546,64.27801038195830,-79.543,0.983
Land,"0",0.0,"553","0","0","553",479.93922038503985,18.16423185299159,-78.855,1.381
Land,"0",0.0,"554","0","0","554",480.27792155956337,27.50071056154619,-78.991,1.691
Land,"0",0.0,"555","0","0","555",480.65853139606673,36.77443221172168,-78.618,1.766
Land,"0",0.0,"556","0","0","556",481.16128143108887,13.92356491923394,-78.662,2.267
Land,"0",0.0,"557","0","0","557",481.59295495444144,57.60510514526522,-78.428,2.630
Land,"0",0.0,"558","0","0","558",482.09355482826686,58.06883930774688,-77.932,2.697
Land,"0",0.0,"559","0","0","559",482.84998956246750,34.97081674175854,-77.510,3.325
Land,"0",0.0,"560","0","0","560",483.49933858542454,349.48249459443014,-77.128,3.850
Land,"0",0.0,"561","0","0","561",483.93811098452289,340.43088089129969,-77.496,4.088
Land,"0",0.0,"562","0","0","562",484.54838735318202,2.07734570143021,-77.308,4.668
Land,"0",0.0,"563","0","0","563",485.49058625165634,12.70097449574879,-77.533,5.583
Land,"0",0.0,"564","0","0","564",485.82944170903392,14.34016841873175,-77.319,5.845
Land,"0",0.0,"565","0","0","565",486.68987882085133,336.09555825648465,-77.477,6.691
Land,"0",0.0,"566","0","0","566",487.35905742127653,316.81927415341170,-77.882,7.224
Land,"0",0.0,"567","0","0","567",487.79985464233766,324.61585630073051,-78.215,7.512
Land,"0",0.0,"568","0","0","568",488.38058552568685,10.56110365935200,-78.429,8.052
Land,"0",0.0,"569","0","0","569",488.74447195222569,343.93464969469761,-78.182,8.319
Land,"0",0.0,"570","0","0","570",489.00702281957763,307.82496666877495,-78.435,8.388
Land,"0",0.0,"571","0","0","571",489.38645251118271,314.85305397849538,-78.622,8.718
Land,"0",0.0,"572","0","0","572",489.95700095757672,280.44535479037324,-79.120,8.996
Land,"0",0.0,"573","0","0","573",490.39909940373502,235.97331618534673,-79.558,8.932
Land,"0",0.0,"574","0","0","574",490.80184747977711,224.17433559103063,-79.760,8.584
Land,"0",0.0,"575","0","0","575",491.27754746070190,249.53473580432239,-80.164,8.333
Land,"0",0.0,"576","0","0","576",491.49844393654161,233.07910378312971,-80.383,8.299
Land,"0",0.0,"577","0","0","577",491.72863787257455,171.95202865730633,-80.481,8.090
Land,"0",0.0,"578","0","0","578",492.45130788112880,191.79902989090780,-80.004,7.547
Land,"0",0.0,"579","0","0","579",492.75275337495674,234.59243478811916,-80.277,7.420
Land,"0",0.0,"580","0","0","580",492.95971451802421,244.01043866798040,-80.421,7.271
Land,"0",0.0,"581","0","0","581",493.42782910318010,303.79480757038101,-80.886,7.221
Land,"0",0.0,"582","0","0","582",494.04975388023161,280.64398964852001,-81.060,7.818
Land,"0",0.0,"583","0","0","583",494.26386390343913,248.78216256600220,-81.190,7.648
Land,"0",0.0,"584","0","0","584",494.59884464230282,306.73214396972122,-81.519,7.707
Land,"0",0.0,"585","0","0","585",495.04881562615736,306.28549311587153,-81.721,8.109
Land,"0",0.0,"586","0","0","586",495.46428190336837,286.74802578288944,-82.131,8.175
Land,"0",0.0,"587","0","0","587",495.74890402662714,282.03062490851494,-82.391,8.292
Land,"0",0.0,"588","0","0","588",496.17804514434306,228.94444686153341,-82.820,8.291
Land,"0",0.0,"589","0","0","589",496.39721202220352,255.44411326636339,-82.851,8.074
Land,"0",0.0,"590","0","0","590",496.58704695973438,307.50820405656742,-82.966,8.225
Land,"0",0.0,"591","0","0","591",497.17334553673254,304.09697308004246,-83.508,8.447
Land,"0",0.0,"592","0","0","592",497.46548283804213,354.76467752755258,-83.711,8.657
Land,"0",0.0,"593","0","0","593",497.67380061894983,12.11647365048904,-83.596,8.831
Land,"0",0.0,"594","0","0","594",497.89777274871625,330.73641790443583,-83.633,9.052
Land,"0",0.0,"595","0","0","595",498.26409014148715,303.67576017702135,-83.910,9.291
Land,"0",0.0,"596","0","0","596",498.70396120095813,293.47307777966057,-84.303,9.487
Land,"0",0.0,"597","0","0","597",499.07116632321930,318.86294622295071,-84.648,9.615
Land,"0",0.0,"598","0","0","598",499.37107521958114,325.79742341413527,-84.713,9.908
Land,"0",0.0,"599","0","0","599",499.68835792450591,235.90519492562353,-84.976,10.087
Land,"0",0.0,"600","0","0","600",499.98601523681208,193.70210988987259,-84.911,9.796
Land,"0",0.0,"601","0","0","601",500.29731599099358,270.18377813839680,-85.111,9.557
Land,"0",0.0,"602","0","0","602",500.65671388363114,303.80239716089574,-85.339,9.834
Land,"0",0.0,"603","0","0","603",500.99279725304285,306.47745376027223,-85.661,9.933
Land,"0",0.0,"604","0","0","604",501.23638342306759,343.46792216335524,-85.797,10.135
Land,"0",0.0,"605","0","0","605",501.54081981373378,11.93763412135263,-85.792,10.439
Land,"0",0.0,"606","0","0","606",501.88251030751985,339.66785376122516,-85.659,10.754
Land,"0",0.0,"607","0","0","607",502.19818570518385,353.20676959801608,-85.942,10.895
Land,"0",0.0,"608","0","0","608",502.49792518781931,1.09886693437290,-85.713,11.089
Land,"0",0.0,"609","0","0","609",502.96575402673352,311.55779673570555,-86.058,11.404
Land,"0",0.0,"610","0","0","610",503.58320288077033,318.83356264565322,-86.526,11.807
Land,"0",0.0,"611","0","0","611",503.98585754734950,316.78715231222770,-86.746,12.144
Land,"0",0.0,"612","0","0","612",504.51164115545640,309.36375746487965,-87.167,12.458
Land,"0",0.0,"613","0","0","613",505.18616353495008,353.84000243827359,-87.669,12.910
Land,"0",0.0,"614","0","0","614",505.37664854708635,84.00803302644771,-87.557,13.065
Land,"0",0.0,"615","0","0","615",505.60009986293232,89.70960439870200,-87.392,12.914
Land,"0",0.0,"616","0","0","616",505.70366017502266,9.06904929917554,-87.317,12.985
Land,"0",0.0,"617","0","0","617",506.06101664178283,308.53758823221494,-87.489,13.297
Land,"0",0.0,"618","0","0","618",506.37695274603823,245.62002254479992,-87.793,13.385
Land,"0",0.0,"619","0","0","619",506.63723180087823,238.35497312245451,-87.904,13.149
Land,"0",0.0,"620","0","0","620",507.21658271563115,278.18467231100539,-88.483,13.164
Land,"0",0.0,"621","0","0","621",507.58904476953353,290.30220093226615,-88.843,13.260
Land,"0",0.0,"622","0","0","622",508.04793914537805,286.03189362566008,-89.257,13.459
Land,"0",0.0,"623","0","0","623",508.60705273277898,291.77234407755969,-89.812,13.521
